id,Tanggal / Waktu Kejadian,Minggu,Bulan,Tahun,Kode Provinsi,Provinsi,Kode Kabupaten,Kabupaten,Kode Jenis Kejadian,Nama Kejadian,Jenis Bencana,is_bencana,Jumlah Kejadian,Meninggal,Hilang,Luka / Sakit,menderita_mengungsi,Rumah Rusak Berat,Rumah Rusak Sedang,Rumah Rusak Ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak
606eeebc-05ce-4ddd-92a0-1e1f321b00fa,2025-10-26 14:00:00.818,43,10,2025,76,Sulawesi Barat,76.02,Mamuju,1010,Banjir,Banjir,True,1.0,0,0,0,3000,0,0,0,0,0,0,0,0,0
46a29a65-1f4c-4d61-8881-1ec529a37359,2025-10-26 01:00:00.179,43,10,2025,73,Sulawesi Selatan,73.22,Luwu Utara,1010,Banjir,Banjir,True,1.0,0,0,0,945,0,0,0,235,0,0,0,0,0
472c37a1-0922-418b-bbe7-ebf481742eab,2025-10-24 16:00:00.941,43,10,2025,72,Sulawesi Tengah,72.04,Toli Toli,1010,Banjir,Banjir,True,1.0,0,0,0,855,0,0,0,171,0,0,0,0,0
dba26ceb-76d2-4295-8b51-2e3bda4a5ca1,2025-10-24 08:00:00.383,43,10,2025,13,Sumatera Barat,13.05,Padang Pariaman,1040,Cuaca Ekstrem,Cuaca ekstrem,True,1.0,0,0,0,50,0,0,10,0,0,0,0,0,0
6bade48f-5ede-4fdf-8ade-2110d611650c,2025-10-20 09:45:00.921,43,10,2025,12,Sumatera Utara,12.78,Kota Gunungsitoli,1010,Banjir,Banjir,True,1.0,0,0,0,310,0,0,0,86,0,0,0,0,0
92740e92-bf1a-4a8b-8613-73cf65d8149e,2025-10-20 09:34:00.659,43,10,2025,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c571630-011b-46ec-bb86-78080b80b2e5,2025-10-20 08:30:00.774,43,10,2025,12,Sumatera Utara,12.24,Nias Utara,1010,Banjir,Banjir,True,1.0,0,0,0,540,0,0,0,108,0,0,0,0,0
55bfab9f-63f1-4da6-b527-63b1f2eb8cae,2025-10-20 02:00:00.831,43,10,2025,12,Sumatera Utara,12.01,Tapanuli Tengah,1030,Gelombang Pasang / Abrasi,Gelombang pasang / Abrasi,True,1.0,0,0,0,165,0,0,0,16,0,0,0,0,0
83d73474-daba-4f67-a37f-420b2db97176,2025-10-17 14:00:00.453,42,10,2025,73,Sulawesi Selatan,73.24,Luwu Timur,1042,Angin Kencang,Cuaca ekstrem,True,1.0,0,0,0,195,0,0,38,0,0,2,0,0,0
ccb04e81-c570-4239-bee6-3ecccef95f7b,2025-10-16 16:20:00.565,42,10,2025,12,Sumatera Utara,12.07,Deli Serdang,1010,Banjir,Banjir,True,0.5,0,0,0,538,0,0,0,150,0,0,0,0,0
ecc89c57-3935-475d-bcd7-42c28d7c3064,2025-10-16 05:00:00.863,42,10,2025,12,Sumatera Utara,12.07,Deli Serdang,1010,Banjir,Banjir,True,0.5,0,0,0,3304,0,0,0,891,0,0,0,0,0
843643a8-47db-40dd-9799-34278c7ebf1e,2025-10-15 11:45:00.803,42,10,2025,72,Sulawesi Tengah,72.02,Poso,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3419e454-4fb9-4636-96e3-06848cd68c16,2025-10-14 17:00:00.807,42,10,2025,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
d65a6a4c-6528-443b-87d5-4a1563b362d7,2025-10-14 05:30:00.486,42,10,2025,12,Sumatera Utara,12.18,Serdang Bedagai,1010,Banjir,Banjir,True,1.0,0,0,0,16510,0,0,0,1272,0,0,0,0,0
a1311f66-f91b-46d1-a013-a955c3875117,2025-10-13 16:15:00.340,42,10,2025,73,Sulawesi Selatan,73.15,Pinrang,1042,Angin Kencang,Cuaca ekstrem,True,1.0,0,0,0,105,2,5,14,0,0,0,0,0,0
39423d06-8eed-4fea-9770-8293412683e2,2025-10-12 13:00:00.163,41,10,2025,12,Sumatera Utara,12.07,Deli Serdang,1010,Banjir,Banjir,True,1.0,0,0,0,1775,0,0,0,355,0,0,0,0,0
f5aab6df-11fa-49c3-9a68-41009456b6d5,2025-10-12 12:00:00.619,41,10,2025,12,Sumatera Utara,12.76,Kota Tebing Tinggi,1010,Banjir,Banjir,True,1.0,0,0,0,3204,0,0,0,810,0,0,0,0,0
a5ab3bad-de38-4dfe-bfb9-9dfac50b77ae,2025-10-12 10:30:00.256,41,10,2025,12,Sumatera Utara,12.18,Serdang Bedagai,1010,Banjir,Banjir,True,1.0,0,0,0,135,0,0,0,45,0,0,0,0,0
c806d94d-3873-47c2-b8e6-d0abe6d87920,2025-10-12 07:30:00.465,41,10,2025,12,Sumatera Utara,12.19,Batu Bara,1010,Banjir,Banjir,True,1.0,0,0,0,350,0,0,0,65,0,0,0,0,0
e1405405-b395-40f6-925a-e0c7bb5b5a72,2025-10-11 23:00:00.140,41,10,2025,12,Sumatera Utara,12.71,Kota Medan,1010,Banjir,Banjir,True,1.0,0,0,0,11686,0,0,0,3361,0,0,0,0,0
d794b35f-bc4d-4791-89a9-28e230e369ed,2025-10-11 12:41:00.465,41,10,2025,74,Sulawesi Tenggara,74.13,Muna Barat,1070,Gempabumi,Gempabumi,True,1.0,0,0,0,35,3,1,3,0,0,2,1,0,0
f4af56be-2e8d-4a17-a1a3-386b62f2005c,2025-10-10 20:30:00.100,41,10,2025,12,Sumatera Utara,12.08,Simalungun,1010,Banjir,Banjir,True,1.0,0,0,0,600,0,0,0,120,0,0,0,0,0
a18356c2-253a-421d-aff4-39fe4aa6f234,2025-10-09 22:00:00.406,41,10,2025,12,Sumatera Utara,12.19,Batu Bara,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,65,0,2,11,0,0,1,0,0,0
c2ac5fed-981d-48a1-9f0f-438def43275d,2025-10-09 21:30:00.582,41,10,2025,12,Sumatera Utara,12.18,Serdang Bedagai,1042,Angin Kencang,Cuaca ekstrem,True,1.0,0,0,0,81,0,0,27,0,0,0,1,0,0
6caacda2-e215-4b4b-9ed5-431473456be5,2025-10-08 13:00:00.282,41,10,2025,73,Sulawesi Selatan,73.09,Maros,1042,Angin Kencang,Cuaca ekstrem,True,1.0,0,0,0,45,0,0,9,0,0,0,0,2,0
b0b7f910-f4f2-4e37-be15-691b84ccac6d,2025-10-08 12:00:00.578,41,10,2025,73,Sulawesi Selatan,73.06,Gowa,1042,Angin Kencang,Cuaca ekstrem,True,1.0,0,0,0,60,0,0,12,0,0,0,0,0,0
cfba5e14-0b98-46f6-84a1-7f0c78e1a34d,2025-10-06 15:30:00.768,41,10,2025,73,Sulawesi Selatan,73.05,Takalar,1042,Angin Kencang,Cuaca ekstrem,True,1.0,0,0,0,70,4,10,0,0,0,0,0,0,0
c9d5674f-3c19-4bf0-91be-a389069496a3,2025-10-06 15:00:00.540,41,10,2025,72,Sulawesi Tengah,72.09,Tojo Una Una,1010,Banjir,Banjir,True,1.0,0,0,0,50,0,0,0,10,0,0,0,0,0
2f8ddb9b-bc6b-4304-b61b-d40dd3f263a1,2025-10-06 15:00:00.540,41,10,2025,72,Sulawesi Tengah,72.09,Tojo Una Una,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,50,0,0,0,10,0,0,0,0,0
0e699787-07c6-43f2-b871-9796b880aeec,2025-10-06 15:00:00.489,41,10,2025,72,Sulawesi Tengah,72.01,Banggai,1013,Banjir dan Tanah Longsor,Banjir,True,1.0,0,0,0,150,0,0,0,30,0,0,0,0,0
fb24ae4c-003c-43c4-afe0-d94deb4715ee,2025-10-06 14:00:00.876,41,10,2025,73,Sulawesi Selatan,73.06,Gowa,1042,Angin Kencang,Cuaca ekstrem,True,1.0,0,0,0,1325,0,0,265,0,0,0,0,0,0
71dd0b7d-71c0-4a4e-9b15-a9b887d1d185,2025-10-05 15:38:00.786,40,10,2025,13,Sumatera Barat,13.72,Kota Solok,1040,Cuaca Ekstrem,Cuaca ekstrem,True,1.0,0,0,0,1130,74,52,100,0,0,0,0,5,0
c49e87b8-cacc-4c21-8b7e-9152f520fc89,2025-10-05 14:30:00.628,40,10,2025,73,Sulawesi Selatan,73.15,Pinrang,1042,Angin Kencang,Cuaca ekstrem,True,1.0,0,0,0,90,3,2,13,0,0,0,0,0,0
e7b39321-d237-4f64-a1d5-57565547c3db,2025-10-03 19:00:00.167,40,10,2025,73,Sulawesi Selatan,73.15,Pinrang,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
c69fb7cb-7033-413d-bcf2-0b12ac7bbc0a,2025-10-02 16:00:00.002,40,10,2025,16,Sumatera Selatan,16.01,Ogan Komering Ulu,1010,Banjir,Banjir,True,1.0,0,0,0,1492,0,0,5,343,0,0,0,0,0
767c64f9-0a56-4f9b-8034-efaeb4dd051f,2025-09-29 16:00:00.561,40,9,2025,16,Sumatera Selatan,16.01,Ogan Komering Ulu,1040,Cuaca Ekstrem,Cuaca ekstrem,True,1.0,0,0,0,90,0,0,0,0,0,0,0,0,0
de0634bb-4b8c-4e97-bae7-b5bbeeb8d98b,2025-09-28 05:30:00.889,39,9,2025,16,Sumatera Selatan,16.05,Musi Rawas,1010,Banjir,Banjir,True,1.0,0,0,0,300,0,0,0,60,0,0,0,0,0
6d6df1f3-0ec4-45f0-b879-711b62791ef6,2025-09-27 22:23:00.754,39,9,2025,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
78bff088-43c9-4dae-b881-e8f4743d3881,2025-09-27 11:23:00.295,39,9,2025,72,Sulawesi Tengah,72.08,Parigi Moutong,1010,Banjir,Banjir,True,1.0,0,0,0,255,0,0,0,51,0,0,0,0,1
b828e843-691d-42a2-b556-c6a6749d3974,2025-09-26 22:00:00.489,39,9,2025,12,Sumatera Utara,12.01,Tapanuli Tengah,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8719d97-5779-4eee-9d83-c05123385946,2025-09-26 16:40:00.373,39,9,2025,12,Sumatera Utara,12.07,Deli Serdang,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,112,2,4,16,0,0,1,0,0,0
30a3abba-e163-4955-9947-b8994f56b61e,2025-09-26 12:00:00.441,39,9,2025,16,Sumatera Selatan,16.07,Banyuasin,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
df2ce3a3-4254-4f40-acaa-f0a1ba46c3fe,2025-09-26 11:00:00.441,39,9,2025,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc959eee-7edf-4a8f-9814-f3ad84ef2a17,2025-09-26 08:05:00.331,39,9,2025,73,Sulawesi Selatan,73.14,Sidenreng Rappang,1020,Tanah Longsor,Longsor,True,1.0,0,0,0,858,0,0,0,0,0,0,0,0,0
7aa45eed-d463-47c5-9136-a503f6f759a6,2025-09-25 16:00:00.436,39,9,2025,16,Sumatera Selatan,16.02,Ogan Komering Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7af67ad3-d628-497b-87f8-78f8cabdb186,2025-09-25 16:00:00.436,39,9,2025,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
606158b9-d3b8-4686-a028-033f55ed2f7d,2025-09-25 14:09:00.441,39,9,2025,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
fc9ed352-ce7e-4eb4-a10f-e10f6046794e,2025-09-24 17:45:00.328,39,9,2025,16,Sumatera Selatan,16.71,Kota Palembang,2020,Kebakaran Gedung dan Permukiman,Kebakaran permukiman,True,1.0,0,0,0,70,0,0,0,0,0,0,0,0,0
759dc09a-dedf-4406-b93e-ecb231ec26f0,2025-09-24 15:00:00.203,39,9,2025,12,Sumatera Utara,12.10,Labuhanbatu,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,80,0,0,0,0,0,0,0,0,0
2c2197d0-496b-4c99-9101-675a38eb9f94,2025-09-24 15:00:00.169,39,9,2025,12,Sumatera Utara,12.23,Labuhanbatu Utara,1040,Cuaca Ekstrem,Cuaca ekstrem,True,1.0,0,0,0,115,0,0,23,0,1,1,0,0,0
49dc80dc-92c4-4c58-9824-672d4cf84b4f,2025-09-23 18:00:00.592,39,9,2025,12,Sumatera Utara,12.72,Kota Pematangsiantar,1040,Cuaca Ekstrem,Cuaca ekstrem,True,1.0,0,0,0,505,0,0,101,0,0,1,0,2,0
141df806-aa68-423f-a0a7-ab0beb0ffebe,2025-09-23 14:27:00.538,39,9,2025,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
948022d6-4bf0-4fc4-8174-7e1f56fd3174,2025-09-23 02:00:00.358,39,9,2025,16,Sumatera Selatan,16.09,Ogan Komering Ulu Selatan,1012,Banjir Bandang,Banjir,True,1.0,2,1,5,113,16,0,0,0,0,0,0,0,0
b519eddd-4a0c-4781-8ae1-a236748dd0b5,2025-09-22 16:00:00.399,39,9,2025,12,Sumatera Utara,12.05,Langkat,1010,Banjir,Banjir,True,1.0,0,0,0,450,0,0,0,135,0,0,0,0,0
41004026-c4ea-4424-9fd9-74b5224fdd6d,2025-09-22 15:30:00.501,39,9,2025,72,Sulawesi Tengah,72.03,Donggala,1010,Banjir,Banjir,True,1.0,0,0,0,258,0,0,0,66,0,0,0,0,0
af2ab434-bec9-441a-8853-c560cfe8646e,2025-09-22 15:20:00.118,39,9,2025,12,Sumatera Utara,12.02,Tapanuli Utara,1042,Angin Kencang,Cuaca ekstrem,True,1.0,0,0,0,25,2,0,3,0,0,0,0,0,0
82b75175-2912-4931-b525-f28f15da4433,2025-09-22 14:00:00.128,39,9,2025,13,Sumatera Barat,13.07,Lima Puluh Kota,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,40,1,0,7,0,1,0,0,0,0
5975665f-c7e5-461e-9131-a77f4d1df0e2,2025-09-22 03:45:00.649,39,9,2025,16,Sumatera Selatan,16.03,Muara Enim,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d594db2-b891-43c2-ae47-2dba19a04f3d,2025-09-21 18:00:00.503,38,9,2025,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0
cbb9c7c1-8417-4772-ab7f-b17d1bae4f52,2025-09-21 18:00:00.503,38,9,2025,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0
0f5a0fd2-fca4-4515-b472-635b3f7e5615,2025-09-21 12:00:00.245,38,9,2025,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0
a59478bf-ba9e-43ca-b6b6-88d816f1655a,2025-09-20 14:00:00.807,38,9,2025,71,Sulawesi Utara,71.01,Bolaang Mongondow,1010,Banjir,Banjir,True,1.0,0,0,0,170,0,0,0,57,0,0,0,0,0
cf7b02d1-1f4c-4bf0-acd3-54402ecbb037,2025-09-18 03:00:00.540,38,9,2025,73,Sulawesi Selatan,73.07,Sinjai,1042,Angin Kencang,Cuaca ekstrem,True,1.0,0,0,0,28,0,0,7,0,0,0,0,0,0
bab1bc02-fc38-446e-8a52-6f734656fd0c,2025-09-18 01:04:00.434,38,9,2025,72,Sulawesi Tengah,72.08,Parigi Moutong,1010,Banjir,Banjir,True,1.0,0,0,0,191,0,0,0,47,0,0,0,0,0
4ba3f830-cabb-40af-a1b3-8feb4f63d75d,2025-09-16 13:33:00.855,38,9,2025,72,Sulawesi Tengah,72.10,Sigi,1042,Angin Kencang,Cuaca ekstrem,True,1.0,0,0,0,55,0,0,0,0,0,0,0,0,0
6adcfb18-30c2-4ff7-8062-266f49f11b98,2025-09-15 12:45:00.234,38,9,2025,72,Sulawesi Tengah,72.07,Banggai Kepulauan,1010,Banjir,Banjir,True,1.0,0,0,0,88,0,0,0,25,0,0,0,0,0
4216dc1e-29de-4bb0-ba26-ce45aa74a583,2025-09-14 16:00:00.680,37,9,2025,76,Sulawesi Barat,76.06,Mamuju Tengah,1010,Banjir,Banjir,True,1.0,0,0,0,162,0,0,0,51,0,0,0,0,0
25e57c6d-103a-4d37-9967-6c2718f1b691,2025-09-14 15:47:00.597,37,9,2025,72,Sulawesi Tengah,72.03,Donggala,1010,Banjir,Banjir,True,1.0,0,0,0,425,0,0,0,85,0,0,0,0,0
8bc16b15-68ce-4984-bd28-26a55d56fce6,2025-09-13 18:15:00.677,37,9,2025,12,Sumatera Utara,12.75,Kota Binjai,1010,Banjir,Banjir,True,1.0,0,0,0,1538,0,0,0,329,0,0,0,0,0
51e5d3d0-dc08-4735-8615-69f3fe642165,2025-09-13 17:30:00.075,37,9,2025,72,Sulawesi Tengah,72.10,Sigi,1010,Banjir,Banjir,True,1.0,0,0,0,60,0,0,0,12,0,0,0,0,0
6e282d7e-9539-49fd-aab9-c65b3520f6c0,2025-09-11 20:00:00.632,37,9,2025,72,Sulawesi Tengah,72.05,Buol,1010,Banjir,Banjir,True,1.0,0,0,0,917,0,0,0,237,0,0,0,0,0
310fb4a4-f5f5-4dc8-b906-ff4c7d489081,2025-09-11 15:54:00.006,37,9,2025,13,Sumatera Barat,13.01,Pesisir Selatan,1010,Banjir,Banjir,True,1.0,0,0,0,225,0,0,0,16310,0,0,0,0,0
39c8d279-0d8a-4583-acad-ceb538a04666,2025-09-11 01:00:00.120,37,9,2025,73,Sulawesi Selatan,73.17,Luwu,1010,Banjir,Banjir,True,1.0,0,0,0,125,0,0,0,25,0,0,0,0,0
89eba703-ab1d-4ad9-a611-fab11d05849a,2025-09-08 15:00:01.812,37,9,2025,12,Sumatera Utara,12.20,Padang Lawas Utara,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cccb511-7286-41ea-aa4c-c1c41a38a331,2025-09-08 13:15:00.284,37,9,2025,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
23fecd58-68d8-4559-8a53-26ead351123c,2025-09-07 20:11:00.273,36,9,2025,72,Sulawesi Tengah,72.08,Parigi Moutong,1010,Banjir,Banjir,True,1.0,0,0,0,645,0,0,0,129,0,0,0,0,0
ec62bca7-9bca-4091-b208-7c5d19e5a7a3,2025-09-06 14:12:00.631,36,9,2025,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
8abc3a85-c361-4335-b5b6-046c8cecbbbe,2025-09-06 02:00:00.795,36,9,2025,72,Sulawesi Tengah,72.09,Tojo Una Una,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,60,0,0,12,0,0,0,0,0,0
5baa9b26-efb3-4fef-b3ed-090a36623c81,2025-09-05 12:00:00.027,36,9,2025,12,Sumatera Utara,12.09,Asahan,1020,Tanah Longsor,Longsor,True,1.0,3,0,1,0,0,0,0,0,0,0,0,0,0
0f729752-d3da-4bd6-8e8a-6128337120cc,2025-09-04 03:30:00.887,36,9,2025,72,Sulawesi Tengah,72.08,Parigi Moutong,1010,Banjir,Banjir,True,1.0,0,0,0,200,0,0,0,50,0,0,0,0,0
90930889-85b1-477f-ad76-54e55e313968,2025-09-03 13:12:00.517,36,9,2025,12,Sumatera Utara,12.20,Padang Lawas Utara,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
540e36cc-ca7a-4b91-9e72-ff075ec9c015,2025-09-02 12:20:00.273,36,9,2025,73,Sulawesi Selatan,73.73,Kota Palopo,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5abd74a4-85a5-4108-9f70-5538d6c17f7f,2025-09-01 19:30:00.504,36,9,2025,12,Sumatera Utara,12.18,Serdang Bedagai,1040,Cuaca Ekstrem,Cuaca ekstrem,True,1.0,0,0,0,35,4,3,0,0,0,0,0,0,0
d4ce3154-dbdb-4814-a363-255c1977540e,2025-09-01 17:00:00.416,36,9,2025,12,Sumatera Utara,12.07,Deli Serdang,1040,Cuaca Ekstrem,Cuaca ekstrem,True,1.0,0,0,3,89,4,7,7,0,0,0,0,0,0
e77f0203-d273-4471-84d9-f929e74a45d9,2025-09-01 12:00:00.095,36,9,2025,12,Sumatera Utara,12.20,Padang Lawas Utara,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
443ec557-f3c2-4d93-83ac-5c671fa9111b,2025-08-31 22:00:00.451,35,8,2025,13,Sumatera Barat,13.06,Agam,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
938f7421-a818-48e9-a368-ed1a5e4cef41,2025-08-30 15:22:00.551,35,8,2025,72,Sulawesi Tengah,72.08,Parigi Moutong,1010,Banjir,Banjir,True,1.0,0,0,0,305,0,0,0,60,0,0,0,0,0
6a0cc8bf-0b45-4153-9e40-0f4c401a3735,2025-08-30 12:55:00.966,35,8,2025,12,Sumatera Utara,12.08,Simalungun,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
145c1848-24e9-4e40-a3b6-2012a8d5c00b,2025-08-28 14:10:00.532,35,8,2025,13,Sumatera Barat,13.06,Agam,1050,Kekeringan,Kekeringan,True,1.0,0,0,0,1000,0,0,0,0,0,0,0,0,0
3bcf347f-fd3d-454f-b305-23d3731453e3,2025-08-28 09:00:00.927,35,8,2025,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6fe58ab8-e59a-4525-b65e-79f6b2716b25,2025-08-27 18:15:00.667,35,8,2025,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
412c107e-43b1-4a30-8843-7da2f01ac4c7,2025-08-27 18:15:00.667,35,8,2025,16,Sumatera Selatan,16.10,Ogan Ilir,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
b52a6b9d-8a17-4a7d-b2bb-0ab6f9683abb,2025-08-27 18:00:00.843,35,8,2025,12,Sumatera Utara,12.18,Serdang Bedagai,1042,Angin Kencang,Cuaca ekstrem,True,1.0,0,0,0,565,0,0,113,0,0,0,0,0,0
9c63ec2a-dcc1-4cc5-87f3-6bcadb04bd19,2025-08-27 18:00:00.316,35,8,2025,13,Sumatera Barat,13.07,Lima Puluh Kota,1042,Angin Kencang,Cuaca ekstrem,True,1.0,0,0,0,25,1,2,2,0,0,0,0,0,0
2a4f9b99-868c-431e-bc07-a80620351e3d,2025-08-27 17:30:00.935,35,8,2025,13,Sumatera Barat,13.04,Tanah Datar,1040,Cuaca Ekstrem,Cuaca ekstrem,True,1.0,0,0,0,70,1,3,10,0,1,0,1,0,0
0b6f7a6b-ef3d-4dac-a34b-bb9705d65280,2025-08-27 16:45:00.518,35,8,2025,12,Sumatera Utara,12.07,Deli Serdang,1041,Puting Beliung,Cuaca ekstrem,True,1.0,0,0,0,21,0,0,5,0,0,0,0,0,0
55b4d011-52ad-4abc-9eb8-1d255766a4b0,2025-08-27 12:00:00.284,35,8,2025,12,Sumatera Utara,12.20,Padang Lawas Utara,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
ba38d8a6-5052-4768-84b2-dfa8bd77d345,2025-08-26 20:00:00.732,35,8,2025,12,Sumatera Utara,12.08,Simalungun,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
f979beed-6671-44a9-b420-aa6e92c6a194,2025-08-26 08:30:00.080,35,8,2025,13,Sumatera Barat,13.07,Lima Puluh Kota,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fba6c6d-7c31-4837-9d85-3f54681d0c2d,2025-08-26 04:30:00.234,35,8,2025,13,Sumatera Barat,13.76,Kota Payakumbuh,2020,Kebakaran Gedung dan Permukiman,Kebakaran permukiman,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
7030b35e-36b0-4f5b-9e07-efede677fcb4,2025-08-25 18:30:00.994,35,8,2025,71,Sulawesi Utara,71.01,Bolaang Mongondow,1010,Banjir,Banjir,True,0.5,0,0,0,31,0,0,0,12,0,0,0,0,0
545890c6-fab9-4bc6-8e57-736cfb058eb6,2025-08-25 18:00:00.855,35,8,2025,71,Sulawesi Utara,71.01,Bolaang Mongondow,1010,Banjir,Banjir,True,0.5,0,0,0,500,0,0,0,0,0,0,0,0,0
045c9b6e-08ae-4d3a-b536-ec55579ce5a0,2025-08-25 16:00:00.887,35,8,2025,13,Sumatera Barat,13.04,Tanah Datar,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7382b81-17ea-477f-bde6-27c17b3cdebd,2025-08-25 12:30:00.089,35,8,2025,13,Sumatera Barat,13.07,Lima Puluh Kota,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
875902e6-23a7-4d7c-b526-538538236499,2025-08-24 17:30:00.679,34,8,2025,13,Sumatera Barat,13.07,Lima Puluh Kota,1060,Kebakaran Hutan dan Lahan,Kebakaran hutan dan lahan,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
65129b81-1e17-49fa-bb1c-e66e461d6923,2025-08-24 13:02:36.424,34,8,2025,12,Sumatera Utara,12.18,Serdang Bedagai,1040,Cuaca Ekstrem,Cuaca ekstrem,True,1.0,0,0,0,1640,0,0,0,0,0,0,0,0,0
