tahun,provinsi,jenis_bencana,jumlah_kejadian,korban_terdampak,Sumber
2017,Sulawesi Selatan,Banjir,1.0,15385,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,2000,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tengah,Banjir,1.0,1741,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Tanah Longsor,1.0,5,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Barat,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Tanah Longsor,1.0,10,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Tanah Longsor,1.0,788,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,2375,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,605,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,603,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,18,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,700,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Tenggara,Banjir,1.0,25,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Barat,Banjir,1.0,103,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Barat,Banjir,1.0,23,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,8201,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Tanah Longsor,1.0,775,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,10611,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,13,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Tanah Longsor,1.0,363,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Barat,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,5000,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Utara,Banjir,1.0,988,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,783,Data DIBI BNPB (Raw Recovered)
2017,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Tanah Longsor,1.0,6,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,11,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Tanah Longsor,1.0,13,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,714,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Tanah Longsor,1.0,164,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,12626,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Tanah Longsor,1.0,8,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Tanah Longsor,1.0,165,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Tanah Longsor,1.0,151,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Barat,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,5000,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,20,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tengah,Banjir,1.0,237,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tengah,Banjir,1.0,8,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Barat,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Barat,Banjir,1.0,5,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Utara,Banjir,1.0,8315,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,4,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,910,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tenggara,Banjir,1.0,1354,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Barat,Banjir,1.0,7,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Utara,Banjir,1.0,920,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Utara,Banjir,1.0,2380,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Utara,Banjir,1.0,23,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,60,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,15,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tengah,Banjir,1.0,45,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,85000,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tengah,Banjir,1.0,780,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tengah,Banjir,1.0,35,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,1675,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,850,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Barat,Banjir,1.0,922,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Tanah Longsor,1.0,935,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,500,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,13093,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Barat,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Tengah,Banjir,1.0,250,Data DIBI BNPB (Raw Recovered)
2016,Sulawesi Selatan,Banjir,1.0,575,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tengah,Banjir,1.0,2162,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Barat,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Utara,Banjir,1.0,338,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tengah,Banjir,1.0,2158,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tengah,Banjir,1.0,1080,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tengah,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tengah,Banjir,1.0,3351,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Tanah Longsor,1.0,30,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,53,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Utara,Banjir,1.0,1000,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Tanah Longsor,1.0,50,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tenggara,Banjir,1.0,349,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tengah,Banjir,1.0,375,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tengah,Banjir,1.0,4335,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,6578,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tenggara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Utara,Banjir,1.0,1960,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Utara,Banjir,1.0,560,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Tanah Longsor,1.0,50,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Tanah Longsor,1.0,39,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,6129,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Barat,Banjir,1.0,22,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Utara,Tanah Longsor,1.0,125,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Utara,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Utara,Banjir,1.0,4031,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Tengah,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Utara,Tanah Longsor,1.0,27,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Utara,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,770,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,2085,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,350,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,0,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Banjir,1.0,3484,Data DIBI BNPB (Raw Recovered)
2015,Sulawesi Selatan,Tanah Longsor,1.0,0,Data DIBI BNPB (Raw Recovered)
