provinsi,tahun,sektor_kode,sektor_nama,nilai_miliar_rp,pct_dari_total
Sulawesi Selatan,2015,Industri,Makanan dan Minuman,23137.4,2.89
Sulawesi Selatan,2015,Industri,Pengolahan Tembakau,55.06,0.01
Sulawesi Selatan,2015,Industri,Tekstil dan Pakaian Jadi,39.92,0.0
Sulawesi Selatan,2015,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",227.21,0.03
Sulawesi Selatan,2015,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",679.37,0.08
Sulawesi Selatan,2015,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,401.13,0.05
Sulawesi Selatan,2015,Industri,"Kimia, Farmasi, dan Obat Tradisional",31.73,0.0
Sulawesi Selatan,2015,Industri,Karet; Barang dari Karet dan Plastik,124.94,0.02
Sulawesi Selatan,2015,Industri,Barang Galian bukan Logam,20879.83,2.61
Sulawesi Selatan,2015,Industri,Logam Dasar,280.0,0.04
Sulawesi Selatan,2015,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",1236.6,0.15
Sulawesi Selatan,2015,Industri,Mesin dan Perlengkapan,0.0,0.0
Sulawesi Selatan,2015,Industri,Alat Angkutan,57.95,0.01
Sulawesi Selatan,2015,Industri,Furnitur,45.96,0.01
Sulawesi Selatan,2015,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,52.97,0.01
Sulawesi Selatan,2015,J,Informasi dan Komunikasi,15715.16,1.96
Sulawesi Selatan,2015,Jasa,Pertanian dan Perburuan,1315.16,0.16
Sulawesi Selatan,2015,Jasa,Perantara Keuangan,7955.45,0.99
Sulawesi Selatan,2015,Jasa,Keuangan Lainnya,3835.77,0.48
Sulawesi Selatan,2015,Jasa,Penunjang Keuangan,47.88,0.01
Sulawesi Selatan,2015,K,Jasa Keuangan dan Asuransi,12256.57,1.53
Sulawesi Selatan,2015,L,Real Estat,13585.65,1.7
Sulawesi Selatan,2015,"M,N",Jasa Perusahaan,1483.65,0.19
Sulawesi Selatan,2015,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",16286.08,2.04
Sulawesi Selatan,2015,P,Jasa Pendidikan,17300.51,2.16
Sulawesi Selatan,2015,Produk,Domestik Bruto,340390.21,42.55
Sulawesi Selatan,2015,Q,Jasa Kesehatan dan Kegiatan Sosial,6515.54,0.81
Sulawesi Selatan,2015,"R,S,T,U",Jasa Lainnya,4366.16,0.55
Sulawesi Selatan,2015,Tanaman,Pangan,26025.47,3.25
Sulawesi Selatan,2015,Tanaman,Hortikultura,4434.76,0.55
Sulawesi Selatan,2015,Tanaman,Perkebunan,15494.09,1.94
Sulawesi Selatan,2016,A,"Pertanian, Kehutanan, dan Perikanan",88344.95,9.94
Sulawesi Selatan,2016,Angkutan,Rel,,
Sulawesi Selatan,2016,Angkutan,Darat,5518.2,0.62
Sulawesi Selatan,2016,Angkutan,Laut,889.79,0.1
Sulawesi Selatan,2016,Angkutan,"Sungai, Danau, dan Penyeberangan",448.13,0.05
Sulawesi Selatan,2016,Angkutan,Udara,7253.21,0.82
Sulawesi Selatan,2016,Asuransi,dan Dana Pensiun,464.6,0.05
Sulawesi Selatan,2016,B,Pertambangan dan Penggalian,19564.26,2.2
Sulawesi Selatan,2016,C,Industri Pengolahan,53017.47,5.97
Sulawesi Selatan,2016,D,Pengadaan Listrik dan Gas,219.86,0.02
Sulawesi Selatan,2016,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",394.0,0.04
Sulawesi Selatan,2016,F,Konstruksi,47621.18,5.36
Sulawesi Selatan,2016,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,50058.29,5.63
Sulawesi Selatan,2016,H,Transportasi dan Pergudangan,16170.46,1.82
Sulawesi Selatan,2016,I,Penyediaan Akomodasi dan Makan Minum,4991.42,0.56
Sulawesi Selatan,2016,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Selatan,2016,Industri,Makanan dan Minuman,26377.77,2.97
Sulawesi Selatan,2016,Industri,Pengolahan Tembakau,52.89,0.01
Sulawesi Selatan,2016,Industri,Tekstil dan Pakaian Jadi,43.24,0.0
Sulawesi Selatan,2016,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",253.33,0.03
Sulawesi Selatan,2016,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",765.2,0.09
Sulawesi Selatan,2016,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,378.42,0.04
Sulawesi Selatan,2016,Industri,"Kimia, Farmasi, dan Obat Tradisional",33.27,0.0
Sulawesi Selatan,2016,Industri,Karet; Barang dari Karet dan Plastik,127.32,0.01
Sulawesi Selatan,2016,Industri,Barang Galian bukan Logam,23220.18,2.61
Sulawesi Selatan,2016,Industri,Logam Dasar,293.7,0.03
Sulawesi Selatan,2016,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",1313.43,0.15
Sulawesi Selatan,2016,Industri,Mesin dan Perlengkapan,,
Sulawesi Selatan,2016,Industri,Alat Angkutan,52.27,0.01
Sulawesi Selatan,2016,Industri,Furnitur,48.39,0.01
Sulawesi Selatan,2016,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,58.06,0.01
Sulawesi Selatan,2016,J,Informasi dan Komunikasi,17573.8,1.98
Sulawesi Selatan,2016,Jasa,Pertanian dan Perburuan,1465.17,0.16
Sulawesi Selatan,2016,Jasa,Perantara Keuangan,9443.35,1.06
Sulawesi Selatan,2016,Jasa,Keuangan Lainnya,4401.91,0.5
Sulawesi Selatan,2016,Jasa,Penunjang Keuangan,53.24,0.01
Sulawesi Selatan,2016,K,Jasa Keuangan dan Asuransi,14363.09,1.62
Sulawesi Selatan,2016,L,Real Estat,14879.21,1.67
Sulawesi Selatan,2016,"M,N",Jasa Perusahaan,1652.58,0.19
Sulawesi Selatan,2016,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",16841.81,1.9
Sulawesi Selatan,2016,P,Jasa Pendidikan,19130.9,2.15
Sulawesi Selatan,2016,Produk,Domestik Bruto,377108.91,42.44
Sulawesi Selatan,2016,Q,Jasa Kesehatan dan Kegiatan Sosial,7329.54,0.82
Sulawesi Selatan,2016,"R,S,T,U",Jasa Lainnya,4956.08,0.56
Sulawesi Selatan,2016,Tanaman,Pangan,29508.96,3.32
Sulawesi Selatan,2016,Tanaman,Hortikultura,4927.31,0.55
Sulawesi Selatan,2016,Tanaman,Perkebunan,16907.44,1.9
Sulawesi Selatan,2017,A,"Pertanian, Kehutanan, dan Perikanan",96109.87,9.85
Sulawesi Selatan,2017,Angkutan,Rel,,
Sulawesi Selatan,2017,Angkutan,Darat,5926.8,0.61
Sulawesi Selatan,2017,Angkutan,Laut,995.53,0.1
Sulawesi Selatan,2017,Angkutan,"Sungai, Danau, dan Penyeberangan",479.99,0.05
Sulawesi Selatan,2017,Angkutan,Udara,7615.3,0.78
Sulawesi Selatan,2017,Asuransi,dan Dana Pensiun,515.86,0.05
Sulawesi Selatan,2017,B,Pertambangan dan Penggalian,20405.86,2.09
Sulawesi Selatan,2017,C,Industri Pengolahan,57449.33,5.89
Sulawesi Selatan,2017,D,Pengadaan Listrik dan Gas,268.71,0.03
Sulawesi Selatan,2017,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",430.77,0.04
Sulawesi Selatan,2017,F,Konstruksi,53563.97,5.49
Sulawesi Selatan,2017,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,56977.29,5.84
Sulawesi Selatan,2017,H,Transportasi dan Pergudangan,17514.08,1.8
Sulawesi Selatan,2017,I,Penyediaan Akomodasi dan Makan Minum,5710.65,0.59
Sulawesi Selatan,2017,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Selatan,2017,Industri,Makanan dan Minuman,30043.94,3.08
Sulawesi Selatan,2017,Industri,Pengolahan Tembakau,67.04,0.01
Sulawesi Selatan,2017,Industri,Tekstil dan Pakaian Jadi,45.9,0.0
Sulawesi Selatan,2017,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",281.63,0.03
Sulawesi Selatan,2017,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",755.61,0.08
Sulawesi Selatan,2017,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,412.69,0.04
Sulawesi Selatan,2017,Industri,"Kimia, Farmasi, dan Obat Tradisional",34.89,0.0
Sulawesi Selatan,2017,Industri,Karet; Barang dari Karet dan Plastik,131.57,0.01
Sulawesi Selatan,2017,Industri,Barang Galian bukan Logam,23700.16,2.43
Sulawesi Selatan,2017,Industri,Logam Dasar,305.54,0.03
Sulawesi Selatan,2017,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",1504.81,0.15
Sulawesi Selatan,2017,Industri,Mesin dan Perlengkapan,,
Sulawesi Selatan,2017,Industri,Alat Angkutan,50.85,0.01
Sulawesi Selatan,2017,Industri,Furnitur,50.2,0.01
Sulawesi Selatan,2017,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,64.5,0.01
Sulawesi Selatan,2017,J,Informasi dan Komunikasi,19933.01,2.04
Sulawesi Selatan,2017,Jasa,Pertanian dan Perburuan,1633.72,0.17
Sulawesi Selatan,2017,Jasa,Perantara Keuangan,9859.36,1.01
Sulawesi Selatan,2017,Jasa,Keuangan Lainnya,5363.16,0.55
Sulawesi Selatan,2017,Jasa,Penunjang Keuangan,58.86,0.01
Sulawesi Selatan,2017,K,Jasa Keuangan dan Asuransi,15797.24,1.62
Sulawesi Selatan,2017,L,Real Estat,15874.72,1.63
Sulawesi Selatan,2017,"M,N",Jasa Perusahaan,1845.25,0.19
Sulawesi Selatan,2017,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",18194.82,1.86
Sulawesi Selatan,2017,P,Jasa Pendidikan,21756.45,2.23
Sulawesi Selatan,2017,Produk,Domestik Bruto,415588.2,42.6
Sulawesi Selatan,2017,Q,Jasa Kesehatan dan Kegiatan Sosial,8188.61,0.84
Sulawesi Selatan,2017,"R,S,T,U",Jasa Lainnya,5567.57,0.57
Sulawesi Selatan,2017,Tanaman,Pangan,31393.67,3.22
Sulawesi Selatan,2017,Tanaman,Hortikultura,5154.43,0.53
Sulawesi Selatan,2017,Tanaman,Perkebunan,17999.04,1.84
Sulawesi Selatan,2018,A,"Pertanian, Kehutanan, dan Perikanan",104097.07,9.67
Sulawesi Selatan,2018,Angkutan,Rel,,
Sulawesi Selatan,2018,Angkutan,Darat,6770.42,0.63
Sulawesi Selatan,2018,Angkutan,Laut,1050.26,0.1
Sulawesi Selatan,2018,Angkutan,"Sungai, Danau, dan Penyeberangan",518.04,0.05
Sulawesi Selatan,2018,Angkutan,Udara,8550.2,0.79
Sulawesi Selatan,2018,Asuransi,dan Dana Pensiun,581.47,0.05
Sulawesi Selatan,2018,B,Pertambangan dan Penggalian,22166.69,2.06
Sulawesi Selatan,2018,C,Industri Pengolahan,59443.1,5.52
Sulawesi Selatan,2018,D,Pengadaan Listrik dan Gas,300.09,0.03
Sulawesi Selatan,2018,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",462.7,0.04
Sulawesi Selatan,2018,F,Konstruksi,62568.95,5.81
Sulawesi Selatan,2018,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,66418.32,6.17
Sulawesi Selatan,2018,H,Transportasi dan Pergudangan,19699.78,1.83
Sulawesi Selatan,2018,I,Penyediaan Akomodasi dan Makan Minum,6532.74,0.61
Sulawesi Selatan,2018,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Selatan,2018,Industri,Makanan dan Minuman,31385.5,2.91
Sulawesi Selatan,2018,Industri,Pengolahan Tembakau,78.31,0.01
Sulawesi Selatan,2018,Industri,Tekstil dan Pakaian Jadi,52.78,0.0
Sulawesi Selatan,2018,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",317.62,0.03
Sulawesi Selatan,2018,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",767.26,0.07
Sulawesi Selatan,2018,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,473.29,0.04
Sulawesi Selatan,2018,Industri,"Kimia, Farmasi, dan Obat Tradisional",38.98,0.0
Sulawesi Selatan,2018,Industri,Karet; Barang dari Karet dan Plastik,132.41,0.01
Sulawesi Selatan,2018,Industri,Barang Galian bukan Logam,24019.97,2.23
Sulawesi Selatan,2018,Industri,Logam Dasar,343.62,0.03
Sulawesi Selatan,2018,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",1643.92,0.15
Sulawesi Selatan,2018,Industri,Mesin dan Perlengkapan,,
Sulawesi Selatan,2018,Industri,Alat Angkutan,59.27,0.01
Sulawesi Selatan,2018,Industri,Furnitur,55.98,0.01
Sulawesi Selatan,2018,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,74.21,0.01
Sulawesi Selatan,2018,J,Informasi dan Komunikasi,22779.85,2.12
Sulawesi Selatan,2018,Jasa,Pertanian dan Perburuan,1781.32,0.17
Sulawesi Selatan,2018,Jasa,Perantara Keuangan,10267.39,0.95
Sulawesi Selatan,2018,Jasa,Keuangan Lainnya,6365.28,0.59
Sulawesi Selatan,2018,Jasa,Penunjang Keuangan,64.48,0.01
Sulawesi Selatan,2018,K,Jasa Keuangan dan Asuransi,17278.62,1.6
Sulawesi Selatan,2018,L,Real Estat,17144.39,1.59
Sulawesi Selatan,2018,"M,N",Jasa Perusahaan,2106.3,0.2
Sulawesi Selatan,2018,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",20654.25,1.92
Sulawesi Selatan,2018,P,Jasa Pendidikan,24425.95,2.27
Sulawesi Selatan,2018,Produk,Domestik Bruto,461774.74,42.88
Sulawesi Selatan,2018,Q,Jasa Kesehatan dan Kegiatan Sosial,9187.59,0.85
Sulawesi Selatan,2018,"R,S,T,U",Jasa Lainnya,6508.35,0.6
Sulawesi Selatan,2018,Tanaman,Pangan,33078.52,3.07
Sulawesi Selatan,2018,Tanaman,Hortikultura,5169.37,0.48
Sulawesi Selatan,2018,Tanaman,Perkebunan,19663.69,1.83
Sulawesi Selatan,2019,A,"Pertanian, Kehutanan, dan Perikanan",107655.08,9.2
Sulawesi Selatan,2019,Angkutan,Rel,,
Sulawesi Selatan,2019,Angkutan,Darat,7561.63,0.65
Sulawesi Selatan,2019,Angkutan,Laut,1199.87,0.1
Sulawesi Selatan,2019,Angkutan,"Sungai, Danau, dan Penyeberangan",595.69,0.05
Sulawesi Selatan,2019,Angkutan,Udara,8820.39,0.75
Sulawesi Selatan,2019,Asuransi,dan Dana Pensiun,631.62,0.05
Sulawesi Selatan,2019,B,Pertambangan dan Penggalian,23301.72,1.99
Sulawesi Selatan,2019,C,Industri Pengolahan,66426.93,5.67
Sulawesi Selatan,2019,D,Pengadaan Listrik dan Gas,318.61,0.03
Sulawesi Selatan,2019,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",476.36,0.04
Sulawesi Selatan,2019,F,Konstruksi,71164.18,6.08
Sulawesi Selatan,2019,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,74624.4,6.38
Sulawesi Selatan,2019,H,Transportasi dan Pergudangan,21211.47,1.81
Sulawesi Selatan,2019,I,Penyediaan Akomodasi dan Makan Minum,7129.7,0.61
Sulawesi Selatan,2019,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Selatan,2019,Industri,Makanan dan Minuman,37088.08,3.17
Sulawesi Selatan,2019,Industri,Pengolahan Tembakau,70.16,0.01
Sulawesi Selatan,2019,Industri,Tekstil dan Pakaian Jadi,59.11,0.01
Sulawesi Selatan,2019,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",302.71,0.03
Sulawesi Selatan,2019,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",820.01,0.07
Sulawesi Selatan,2019,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,524.9,0.04
Sulawesi Selatan,2019,Industri,"Kimia, Farmasi, dan Obat Tradisional",39.18,0.0
Sulawesi Selatan,2019,Industri,Karet; Barang dari Karet dan Plastik,135.02,0.01
Sulawesi Selatan,2019,Industri,Barang Galian bukan Logam,24880.24,2.13
Sulawesi Selatan,2019,Industri,Logam Dasar,564.98,0.05
Sulawesi Selatan,2019,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",1708.82,0.15
Sulawesi Selatan,2019,Industri,Mesin dan Perlengkapan,,
Sulawesi Selatan,2019,Industri,Alat Angkutan,79.76,0.01
Sulawesi Selatan,2019,Industri,Furnitur,68.34,0.01
Sulawesi Selatan,2019,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,85.62,0.01
Sulawesi Selatan,2019,J,Informasi dan Komunikasi,25485.62,2.18
Sulawesi Selatan,2019,Jasa,Pertanian dan Perburuan,1774.45,0.15
Sulawesi Selatan,2019,Jasa,Perantara Keuangan,10308.79,0.88
Sulawesi Selatan,2019,Jasa,Keuangan Lainnya,7416.74,0.63
Sulawesi Selatan,2019,Jasa,Penunjang Keuangan,72.78,0.01
Sulawesi Selatan,2019,K,Jasa Keuangan dan Asuransi,18429.94,1.57
Sulawesi Selatan,2019,L,Real Estat,18407.59,1.57
Sulawesi Selatan,2019,"M,N",Jasa Perusahaan,2370.75,0.2
Sulawesi Selatan,2019,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",23328.53,1.99
Sulawesi Selatan,2019,P,Jasa Pendidikan,26538.45,2.27
Sulawesi Selatan,2019,Produk,Domestik Bruto,504320.73,43.08
Sulawesi Selatan,2019,Q,Jasa Kesehatan dan Kegiatan Sosial,10163.1,0.87
Sulawesi Selatan,2019,"R,S,T,U",Jasa Lainnya,7288.27,0.62
Sulawesi Selatan,2019,Tanaman,Pangan,31950.55,2.73
Sulawesi Selatan,2019,Tanaman,Hortikultura,5588.98,0.48
Sulawesi Selatan,2019,Tanaman,Perkebunan,19560.09,1.67
Sulawesi Selatan,2020,A,"Pertanian, Kehutanan, dan Perikanan",109460.08,9.4
Sulawesi Selatan,2020,Angkutan,Rel,,
Sulawesi Selatan,2020,Angkutan,Darat,6735.46,0.58
Sulawesi Selatan,2020,Angkutan,Laut,975.06,0.08
Sulawesi Selatan,2020,Angkutan,"Sungai, Danau, dan Penyeberangan",505.79,0.04
Sulawesi Selatan,2020,Angkutan,Udara,4389.37,0.38
Sulawesi Selatan,2020,Asuransi,dan Dana Pensiun,649.65,0.06
Sulawesi Selatan,2020,B,Pertambangan dan Penggalian,23541.09,2.02
Sulawesi Selatan,2020,C,Industri Pengolahan,64316.58,5.53
Sulawesi Selatan,2020,D,Pengadaan Listrik dan Gas,322.65,0.03
Sulawesi Selatan,2020,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",510.09,0.04
Sulawesi Selatan,2020,F,Konstruksi,72415.57,6.22
Sulawesi Selatan,2020,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,72982.96,6.27
Sulawesi Selatan,2020,H,Transportasi dan Pergudangan,15483.18,1.33
Sulawesi Selatan,2020,I,Penyediaan Akomodasi dan Makan Minum,6302.0,0.54
Sulawesi Selatan,2020,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Selatan,2020,Industri,Makanan dan Minuman,36754.98,3.16
Sulawesi Selatan,2020,Industri,Pengolahan Tembakau,63.95,0.01
Sulawesi Selatan,2020,Industri,Tekstil dan Pakaian Jadi,51.04,0.0
Sulawesi Selatan,2020,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",332.06,0.03
Sulawesi Selatan,2020,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",594.75,0.05
Sulawesi Selatan,2020,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,477.01,0.04
Sulawesi Selatan,2020,Industri,"Kimia, Farmasi, dan Obat Tradisional",85.29,0.01
Sulawesi Selatan,2020,Industri,Karet; Barang dari Karet dan Plastik,141.53,0.01
Sulawesi Selatan,2020,Industri,Barang Galian bukan Logam,23502.31,2.02
Sulawesi Selatan,2020,Industri,Logam Dasar,447.56,0.04
Sulawesi Selatan,2020,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",1634.99,0.14
Sulawesi Selatan,2020,Industri,Mesin dan Perlengkapan,,
Sulawesi Selatan,2020,Industri,Alat Angkutan,76.25,0.01
Sulawesi Selatan,2020,Industri,Furnitur,69.77,0.01
Sulawesi Selatan,2020,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,85.1,0.01
Sulawesi Selatan,2020,J,Informasi dan Komunikasi,28309.67,2.43
Sulawesi Selatan,2020,Jasa,Pertanian dan Perburuan,1805.92,0.16
Sulawesi Selatan,2020,Jasa,Perantara Keuangan,10489.29,0.9
Sulawesi Selatan,2020,Jasa,Keuangan Lainnya,7698.26,0.66
Sulawesi Selatan,2020,Jasa,Penunjang Keuangan,77.43,0.01
Sulawesi Selatan,2020,K,Jasa Keuangan dan Asuransi,18914.62,1.62
Sulawesi Selatan,2020,L,Real Estat,19214.27,1.65
Sulawesi Selatan,2020,"M,N",Jasa Perusahaan,2176.61,0.19
Sulawesi Selatan,2020,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",23749.39,2.04
Sulawesi Selatan,2020,P,Jasa Pendidikan,28238.15,2.43
Sulawesi Selatan,2020,Produk,Domestik Bruto,504052.53,43.3
Sulawesi Selatan,2020,Q,Jasa Kesehatan dan Kegiatan Sosial,11635.1,1.0
Sulawesi Selatan,2020,"R,S,T,U",Jasa Lainnya,6480.52,0.56
Sulawesi Selatan,2020,Tanaman,Pangan,32775.61,2.82
Sulawesi Selatan,2020,Tanaman,Hortikultura,5678.83,0.49
Sulawesi Selatan,2020,Tanaman,Perkebunan,19859.99,1.71
Sulawesi Selatan,2021,A,"Pertanian, Kehutanan, dan Perikanan",122834.66,9.77
Sulawesi Selatan,2021,Angkutan,Rel,,
Sulawesi Selatan,2021,Angkutan,Darat,7780.18,0.62
Sulawesi Selatan,2021,Angkutan,Laut,1054.77,0.08
Sulawesi Selatan,2021,Angkutan,"Sungai, Danau, dan Penyeberangan",555.93,0.04
Sulawesi Selatan,2021,Angkutan,Udara,4313.95,0.34
Sulawesi Selatan,2021,Asuransi,dan Dana Pensiun,684.05,0.05
Sulawesi Selatan,2021,B,Pertambangan dan Penggalian,25904.92,2.06
Sulawesi Selatan,2021,C,Industri Pengolahan,68092.54,5.42
Sulawesi Selatan,2021,D,Pengadaan Listrik dan Gas,367.61,0.03
Sulawesi Selatan,2021,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",541.44,0.04
Sulawesi Selatan,2021,F,Konstruksi,78560.75,6.25
Sulawesi Selatan,2021,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,79490.51,6.33
Sulawesi Selatan,2021,H,Transportasi dan Pergudangan,16764.76,1.33
Sulawesi Selatan,2021,I,Penyediaan Akomodasi dan Makan Minum,6566.25,0.52
Sulawesi Selatan,2021,Industri,Batubara dan Pengilangan Migas,,
Sulawesi Selatan,2021,Industri,Makanan dan Minuman,40240.4,3.2
Sulawesi Selatan,2021,Industri,Pengolahan Tembakau,84.09,0.01
Sulawesi Selatan,2021,Industri,Tekstil dan Pakaian Jadi,59.47,0.0
Sulawesi Selatan,2021,Industri,"Kulit, Barang dari Kulit, dan Alas Kaki",260.17,0.02
Sulawesi Selatan,2021,Industri,"Kayu, Barang dari Kayu dan Gabus; dan Barang Anyaman dari Bambu, Rotan, dan Sejenisnya",581.43,0.05
Sulawesi Selatan,2021,Industri,Kertas dan Barang dari Kertas; Percetakan dan Reproduksi Media Rekaman,610.43,0.05
Sulawesi Selatan,2021,Industri,"Kimia, Farmasi, dan Obat Tradisional",112.49,0.01
Sulawesi Selatan,2021,Industri,Karet; Barang dari Karet dan Plastik,144.06,0.01
Sulawesi Selatan,2021,Industri,Barang Galian bukan Logam,23050.96,1.83
Sulawesi Selatan,2021,Industri,Logam Dasar,906.07,0.07
Sulawesi Selatan,2021,Industri,"Barang Logam; Komputer, Barang Elektronik, Optik; dan Peralatan Listrik",1796.89,0.14
Sulawesi Selatan,2021,Industri,Mesin dan Perlengkapan,,
Sulawesi Selatan,2021,Industri,Alat Angkutan,77.71,0.01
Sulawesi Selatan,2021,Industri,Furnitur,79.9,0.01
Sulawesi Selatan,2021,Industri,Pengolahan Lainnya; Jasa Reparasi dan Pemasangan Mesin dan Peralatan,88.48,0.01
Sulawesi Selatan,2021,J,Informasi dan Komunikasi,30297.13,2.41
Sulawesi Selatan,2021,Jasa,Pertanian dan Perburuan,1909.69,0.15
Sulawesi Selatan,2021,Jasa,Perantara Keuangan,11547.57,0.92
Sulawesi Selatan,2021,Jasa,Keuangan Lainnya,7478.93,0.6
Sulawesi Selatan,2021,Jasa,Penunjang Keuangan,82.88,0.01
Sulawesi Selatan,2021,K,Jasa Keuangan dan Asuransi,19793.43,1.58
Sulawesi Selatan,2021,L,Real Estat,19747.55,1.57
Sulawesi Selatan,2021,"M,N",Jasa Perusahaan,2354.76,0.19
Sulawesi Selatan,2021,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",24454.47,1.95
Sulawesi Selatan,2021,P,Jasa Pendidikan,29214.69,2.32
Sulawesi Selatan,2021,Produk,Domestik Bruto,544857.14,43.36
Sulawesi Selatan,2021,Q,Jasa Kesehatan dan Kegiatan Sosial,12801.99,1.02
Sulawesi Selatan,2021,"R,S,T,U",Jasa Lainnya,7069.66,0.56
Sulawesi Selatan,2021,Tanaman,Pangan,35154.87,2.8
Sulawesi Selatan,2021,Tanaman,Hortikultura,6172.58,0.49
Sulawesi Selatan,2021,Tanaman,Perkebunan,22164.07,1.76
Sulawesi Selatan,2022,A,"Pertanian, Kehutanan, dan Perikanan",133923.31,9.57
Sulawesi Selatan,2022,Angkutan,Rel,,
Sulawesi Selatan,2022,Angkutan,Darat,10387.71,0.74
Sulawesi Selatan,2022,Angkutan,Laut,1239.39,0.09
Sulawesi Selatan,2022,Angkutan,"Sungai, Danau, dan Penyeberangan",609.96,0.04
Sulawesi Selatan,2022,Angkutan,Udara,7949.86,0.57
Sulawesi Selatan,2022,Asuransi,dan Dana Pensiun,712.11,0.05
Sulawesi Selatan,2022,B,Pertambangan dan Penggalian,30875.23,2.21
Sulawesi Selatan,2022,C,Industri Pengolahan,77997.2,5.57
Sulawesi Selatan,2022,D,Pengadaan Listrik dan Gas,428.38,0.03
Sulawesi Selatan,2022,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",592.23,0.04
Sulawesi Selatan,2022,F,Konstruksi,85233.42,6.09
Sulawesi Selatan,2022,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,88596.71,6.33
Sulawesi Selatan,2022,H,Transportasi dan Pergudangan,23912.46,1.71
